ImageId,EncodedPixels
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,49258 4 49775 9 50292 12 50810 15 51330 15 51849 17 52369 17 52889 16 53410 15 53930 14 54452 10 54976 4
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,114253 3 114771 7 115290 8 115810 9 116329 10 116849 10 117369 9 117890 8 118410 7 118932 3
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,78384 1 78902 5 79420 7 79938 10 80456 12 80975 12 81494 13 82014 12 82533 13 83053 13 83573 13 84093 14 84612 15 85132 16 85651 17 86172 17 86692 17 87214 16 87735 14 88255 14 88775 13 89296 10 89816 9 90337 8 90859 5 91381 1
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,125185 1 125703 5 126222 8 126742 9 127261 11 127779 14 128297 16 128816 18 129335 19 129855 18 130374 19 130893 19 131413 19 131932 19 132452 19 132972 18 133492 18 134012 17 134532 16 135053 14 135573 13 136095 10 136616 7 137136 5 137658 1
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,161576 2 162094 6 162613 7 163133 8 163652 9 164173 7 164693 7 165215 3
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,43538 4 44056 8 44576 8 45095 10 45615 10 46136 8 46656 8 47178 4
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,143920 1 144438 5 144957 7 145476 8 145995 10 146514 11 147034 10 147553 11 148072 11 148591 12 149109 13 149629 12 150148 11 150668 10 151189 8 151709 6 152231 2
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,8195 1 8713 5 9233 5 9752 7 10272 9 10792 10 11312 11 11833 10 12353 11 12874 10 13395 8 13916 7 14438 3
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,134557 1 135075 5 135595 5 136114 7 136634 6 137153 7 137673 7 138192 8 138712 7 139232 7 139753 5 140273 5 140795 1
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,174076 2 174594 6 175114 6 175633 8 176153 7 176674 6 177194 5 177716 1
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,114805 2 115322 7 115840 9 116359 11 116878 11 117397 12 117917 12 118436 13 118956 12 119475 13 119995 12 120515 12 121035 11 121555 10 122075 10 122596 8 123116 7 123638 3
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,68001 2 68519 6 69038 7 69558 8 70077 9 70597 9 71117 10 71638 9 72158 10 72677 11 73197 11 73716 11 74237 10 74757 9 75279 5
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,97643 3 98160 8 98678 10 99197 12 99717 11 100236 12 100756 10 101276 9 101797 8 102317 7 102838 5 103360 1
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,2501 2 3009 1 3019 6 3527 6 3538 7 4045 21 4563 23 5083 24 5602 25 6122 25 6642 25 7162 25 7683 23 8203 23 8724 20 9245 16 9766 14 10287 13 10809 2 10813 6 11335 2
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,114296 3 114814 8 115332 12 115852 12 116371 14 116892 13 117412 12 117932 12 118452 11 118972 11 119492 11 120012 11 120532 11 121051 12 121571 12 122092 11 122612 10 123133 9 123653 8 124174 6 124696 2
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,135100 3 135618 7 136137 9 136656 10 137176 11 137695 12 138215 13 138735 13 139255 13 139775 14 140295 14 140814 15 141334 15 141855 13 142375 13 142897 10 143418 9 143939 7 144461 3
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,159022 1 159540 5 160060 5 160073 2 160579 7 160591 6 161100 5 161109 9 161620 5 161627 12 162142 1 162145 14 162665 15 163184 16 163703 17 164223 17 164742 18 165262 18 165782 18 166303 18 166823 18 167344 16 167864 16 168386 13 168908 10 169430 7 169954 1
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,144991 2 145508 8 146026 12 146545 13 147064 15 147584 15 148103 16 148623 16 149143 17 149662 20 150182 20 150702 21 151222 20 151743 19 152263 17 152785 13 153311 5
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,103919 5 104437 9 104957 11 105476 13 105996 13 106516 14 107036 14 107555 14 108071 18 108589 20 109109 20 109628 21 110148 21 110668 21 111189 20 111709 8 111720 8 112231 4 112241 7 112763 3
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,146063 2 146581 8 147099 12 147618 13 148137 15 148656 17 149176 17 149695 19 150215 19 150734 20 151254 19 151774 19 152294 19 152814 20 153335 18 153855 18 154376 16 154895 6 154902 10 155412 7 155426 4 155926 12 156444 15 156963 16 157482 17 158002 18 158521 19 159041 19 159561 19 160081 19 160602 18 161122 18 161642 17 162163 16 162683 15 163205 13 163727 10 164251 4
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,125248 1 125766 5 126286 5 126805 7 127325 7 127844 7 128365 6 128885 5 129407 1
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,169967 1 170485 5 171005 5 171524 7 172045 5 172565 5 173087 1
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,4096 2 4614 6 5133 9 5652 12 6172 13 6691 14 7211 15 7731 15 8250 16 8770 16 9291 14 9811 8 9820 5 10332 6 10342 1 10852 6 11374 2
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,97703 4 98221 8 98740 9 99258 12 99776 14 100296 14 100815 14 101334 15 101854 15 102373 17 102893 18 103413 18 103933 19 104454 17 104974 17 105496 3 105504 5
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,463 11 983 11 1503 10 2023 10 2543 9 3064 7 3584 6 4106 2
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,100844 1 101362 5 101878 1 101881 7 102396 12 102915 14 103434 15 103953 16 104473 16 104992 16 105513 15 106033 15 106553 15 107074 15 107594 15 108116 13 108637 12 109158 10 109679 9 110199 8 110721 4
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,161689 1 162207 5 162720 3 162725 7 163238 15 163758 15 164277 16 164797 16 165317 16 165837 16 166357 16 166877 16 167396 17 167916 17 168435 18 168955 18 169476 17 169996 17 170517 16 171038 14 171560 12 172082 9 172604 5
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,482 13 1001 13 1520 14 2040 13 2559 13 3079 13 3599 12 4118 13 4638 12 5158 12 5678 11 6198 11 6719 9 7239 7 7761 2
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,130485 4 131003 8 131522 9 132042 10 132561 12 133081 12 133600 14 134120 14 134639 15 135159 14 135680 13 136200 11 136721 9 137243 5
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,113325 1 113843 5 114363 5 114882 7 115403 5 115923 5 116445 1
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,9333 1 9851 5 10371 6 10890 7 11410 8 11931 6 12451 6 12973 2
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,92536 1 93054 5 93574 5 94093 7 94614 5 95134 5 95656 1
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,105016 4 105534 8 106054 8 106573 10 107093 10 107613 9 108134 8 108654 7 109176 3
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,121155 1 121673 5 122192 7 122699 4 122712 8 123217 8 123231 10 123736 11 123751 10 124255 13 124272 9 124775 14 124791 10 125294 27 125814 27 126334 27 126854 27 127374 25 127894 23 128414 16 128934 15 129453 15 129973 14 130493 12 131014 9 131534 7 132056 3
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,133629 1 134147 5 134666 6 135184 9 135704 8 136223 9 136744 7 137264 5 137786 1
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,154434 3 154952 7 155471 9 155990 10 156509 12 157028 12 157548 12 158067 12 158587 12 159106 13 159626 14 160146 14 160666 15 161186 14 161707 13 162227 11 162749 6
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,101396 1 101398 2 101914 7 102434 7 102953 8 103473 8 103993 8 104514 7 105034 7 105556 5 106078 3
d8d4bf68a76e4e4c5f21de7ac613451f7115a04db686151e78b8ec0b6a22022b,32015 1 32269 5 32524 6 32779 8 33035 8 33290 8 33547 7 33803 6 34060 5 34318 1
d8d4bf68a76e4e4c5f21de7ac613451f7115a04db686151e78b8ec0b6a22022b,34833 3 35087 7 35341 9 35597 10 35852 11 36108 11 36364 11 36619 12 36875 11 37132 10 37388 9 37646 5
d8d4bf68a76e4e4c5f21de7ac613451f7115a04db686151e78b8ec0b6a22022b,578 2 832 6 1088 6 1343 8 1599 8 1855 8 2112 7 2368 6 2625 5 2883 1
d8d4bf68a76e4e4c5f21de7ac613451f7115a04db686151e78b8ec0b6a22022b,3397 4 3651 8 3906 10 4162 10 4417 12 4673 12 4929 12 5185 11 5442 10 5698 9 5956 5
d8d4bf68a76e4e4c5f21de7ac613451f7115a04db686151e78b8ec0b6a22022b,14916 3 15170 7 15426 7 15681 9 15937 9 16193 9 16450 7 16706 7 16963 5 17221 1
da6c593410340b19bb212b9f6d274f95b08c0fc8f2570cd66bc5ed42c560acab,1 386 390 17 412 488 901 17 925 505 1437 130 1569 332 1903 38 1951 127 2082 330 2416 38 2466 123 2593 71 2667 258 2927 40 2979 120 3104 71 3180 305 3492 117 3615 73 3691 308 4003 117 4126 438 4567 65 4636 439 5081 64 5146 15 5163 425 5594 78 5676 425 6105 80 6187 981 7169 323 7496 182 7681 99 7782 150 7934 69 8009 178 8193 98 8295 147 8447 69 8522 175 8705 99 8806 147 8959 71 9034 174 9217 224 9443 23 9470 73 9545 174 9726 152 9882 70 9956 231 10193 39 10236 13 10251 138 10395 54 10456 6 10469 226 10707 3 10716 29 10746 14 10764 138 10906 51 10981 225 11219 1 11229 42 11275 192 11492 225 11729 5 11740 44 11786 192 12004 115 12122 108 12238 9 12251 238 12503 4 12516 114 12637 105 12747 253 13012 9 13028 114 13151 103 13257 139 13399 47 13447 66 13514 3 13519 16 13539 113 13664 102 13769 138 13912 45 13960 88 14049 109 14177 100 14280 140 14424 45 14472 192 14665 3 14689 100 14792 141 14935 45 14984 191 15200 102 15303 189 15495 193 15689 3 15712 293 16006 200 16215 2 16224 495 16725 6 16737 28 16766 467 17235 9 17249 27 17279 113 17395 363 17763 26 17790 111 17908 13 17922 348 18276 132 18420 13 18435 348 18787 129 18931 14 18947 479 19442 15 19458 478 19953 488 20445 1 20462 489 20971 491 21469 1 21480 495 21976 9 21988 2108 24097 496 24595 12 24610 494 25108 10 25121 495 25619 10 25632 277 25911 217 26131 9 26144 276 26424 99 26527 113 26643 9 26655 278 26935 99 27040 112 27155 9 27167 379 27551 114 27666 11 27678 381 28062 725 28791 503 29304 501 29817 500 30328 218 30547 283 30837 218 31060 283 31344 222 31572 505 32085 504 32597 505 33110 506 33621 34 33659 471 34132 34 34172 452 34629 50 34685 113 34804 331 35142 50 35196 112 35317 331 35653 164 35828 500 36339 502 36844 107 36953 509 37466 303 37773 4 37780 193 37978 302 38293 43 38339 146 38489 303 38798 3 38804 43 38853 17 38873 124 39000 305 39308 51 39367 14 39386 124 39511 360 39881 12 39898 339 40239 52 40293 91 40394 11 40409 339 40752 50 40806 94 40905 13 40920 40 40961 298 41263 51 41317 154 41473 298 41774 53 41828 156 41985 299 42285 953 43241 106 43350 399 43754 104 43863 40 43904 358 44265 80 44347 8 44362 8 44374 39 44417 41 44461 394 44861 2 44875 8 44885 39 44930 38 44974 392 45372 1 45386 49 45442 37 45486 393 45882 5 45897 50 45954 37 45999 461 46465 39 46511 511 47025 1 47035 501 47548 10 47563 419 47984 64 48062 6 48076 175 48254 239 48497 64 48588 174 48767 238 49010 70 49099 174 49279 237 49522 43 49567 28 49603 59 49664 120 49790 239 50034 42 50080 93 50177 119 50301 241 50545 43 50593 92 50689 119 50812 288 51106 92 51201 119 51323 262 51587 25 51618 94 51713 120 51834 186 52021 75 52100 25 52129 402 52534 74 52613 431 53045 75 53125 99 53231 402 53636 98 53746 499 54259 499 54772 502 55283 80 55365 509 55879 3 55886 86 55976 411 56389 1 56400 83 56489 415 56913 83 57000 10 57011 406 57426 95 57525 1 57528 403 57939 33 57974 60 58035 1 58041 13 58057 391 58450 33 58487 63 58552 13 58570 426 58998 79 59081 509 59593 204 59800 508 60313 506 60825 506 61336 508 61848 306 62156 201 62359 169 62529 136 62676 363 63042 135 63189 362 63554 24 63579 111 63700 361 64067 22 64092 111 64211 112 64324 247 64579 23 64603 231 64837 245 65092 253 65348 245 65606 3 65610 238 65851 5 65859 246 66125 2 66128 231 66365 1 66370 19 66390 228 66641 229 66881 19 66903 232 67152 160 67322 60 67391 22 67414 235 67663 159 67835 60 67902 268 68173 160 68348 60 68413 433 68859 501 69370 421 69796 81 69881 421 70309 366 70676 137 70821 365 71189 136 71332 44 71379 92 71476 223 71700 138 71839 48 71892 90 71989 411 72403 91 72501 505 73013 41 73055 464 73524 41 73568 509 74081 508 74593 509 75106 298 75405 210 75618 297 75918 76 76000 128 76129 298 76431 74 76513 427 76943 74 77024 356 77381 73 77456 74 77533 17 77554 336 77894 49 77948 19 77969 92 78067 334 78407 47 78461 18 78482 92 78578 336 78920 46 78973 19 78995 433 79431 47 79485 20 79506 215 79722 268 79996 236 80235 267 80507 236 80747 268 81018 134 81157 99 81258 403 81670 498 82181 498 82688 504 83198 891 84090 510 84603 510 85116 510 85627 713 86343 507 86857 504 87370 504 87883 505 88394 1986 90382 493 90876 15 90895 491 91389 15 91406 116 91525 176 91704 17 91723 176 91900 133 92038 174 92217 15 92236 310 92550 173 92730 14 92748 310 93062 174 93241 16 93259 311 93574 175 93752 319 94073 9 94086 462 94549 33 94586 8 94597 287 94887 172 95062 30 95098 9 95108 286 95400 172 95573 25 95610 294 95911 19 95935 174 96121 293 96421 20 96449 171 96629 57 96687 238 96932 20 96962 59 97024 107 97139 58 97200 237 97441 23 97474 57 97537 11 97550 92 97650 59 97713 237 97951 26 97985 56 98049 10 98063 90 98160 61 98226 87 98315 175 98494 58 98560 12 98574 91 98669 65 98740 84 98828 235 99071 107 99179 67 99253 84 99341 234 99581 178 99765 85 99852 136 99989 97 100092 179 100278 221 100502 60 100566 31 100603 180 100790 190 100982 28 101013 60 101079 29 101114 181 101301 190 101495 26 101524 60 101592 28 101626 182 101811 193 102008 24 102036 60 102104 26 102137 379 102519 23 102547 62 102616 13 102630 10 102649 378 103031 22 103059 63 103127 13 103143 8 103160 379 103544 22 103571 82 103654 10 103667 321 103991 59 104056 23 104082 417 104504 58 104567 425 104993 17 105015 60 105077 318 105397 95 105493 10 105506 17 105526 106 105634 208 105843 50 105896 10 105910 93 106006 8 106018 125 106147 206 106356 48 106409 10 106422 94 106517 10 106529 127 106658 129 106788 78 106867 49 106921 11 106935 363 107301 128 107433 12 107446 264 107713 98 107812 130 107944 277 108226 258 108487 247 108739 255 109000 247 109250 255 109513 148 109663 354 110026 145 110176 42 110220 96 110318 211 110539 133 110674 8 110687 42 110734 93 110831 211 111052 131 111187 8 111196 45 111247 93 111342 213 111564 130 111698 56 111760 307 112078 129 112209 59 112271 309 112591 299 112891 201 113104 297 113404 201 113617 296 113916 201 114129 297 114427 201 114640 104 114747 393 115151 104 115260 392 115661 107 115771 394 116171 1124 117296 508 117809 60 117873 442 118320 60 118386 440 118832 60 118898 440 119343 61 119410 440 119854 63 119922 441 120365 64 120433 508 120945 509 121456 146 121604 509 122117 24 122145 28 122175 450 122629 23 122658 26 122689 448 123140 25 123169 27 123202 448 123651 57 123715 492 124213 7 124228 490 124726 7 124739 492 125237 9 125250 494 125748 37 125787 508 126300 506 126811 507 127323 507 127834 509 128345 925 129271 510 129784 510 130295 579 130877 508 131390 506 131901 377 132279 129 132412 287 132701 88 132792 127 132922 72 132995 215 133214 88 133303 129 133433 72 133508 214 133726 292 134019 215 134238 507 134750 507 135261 300 135565 205 135772 144 135918 154 136078 349 136431 154 136589 351 136942 156 137100 1325 138426 510 138939 510 139450 143 139594 510 140107 133 140241 376 140618 133 140754 108 140866 397 141266 105 141379 75 141458 317 141778 104 141891 74 141971 317 142289 104 142403 75 142482 424 142915 504 143426 4079 147507 509 148020 509 148531 6328 154860 503 155365 5 155373 501 155879 1 155885 182 156068 318 156396 182 156582 317 156905 184 157095 317 157415 187 157607 508 158118 69 158192 506 158706 505 159219 506 159731 507 160242 510 160753 1237 161992 419 162416 85 162505 417 162929 84 163017 223 163243 191 163442 83 163529 222 163756 190 163955 82 164041 221 164268 189 164469 2 164475 75 164552 223 164779 190 164988 494 165483 5 165501 501 166012 502 166519 379 166899 128 167029 380 167412 510 167924 512 168437 512 168951 510 169465 11 169477 497 169978 8 169990 497 170489 8 170502 507 171014 507 171527 248 171776 257 172039 247 172289 256 172550 102 172654 145 172800 257 173061 102 173167 402 173570 104 173679 507 174191 507 174703 508 175214 182 175397 327 175725 182 175910 509 176422 509 176934 510 177445 873 178321 508 178834 506 179347 506 179859 177 180038 328 180370 177 180551 509 181062 548 181611 239 181851 270 182124 211 182336 25 182364 270 182635 211 182849 25 182875 484 183360 1772 185134 509 185647 508 186159 509 186670 4327 190999 509 191512 215 191730 291 192023 23 192047 5 192057 181 192244 306 192552 5 192561 1 192570 181 192757 304 193066 1 193068 2 193071 1 193081 184 193268 304 193578 8 193592 493 194089 13 194103 13 194117 510 194630 509 195142 414 195557 95 195653 414 196070 302 196376 204 196581 282 196869 14 196889 485 197383 13 197400 485 197896 502 198407 1817 200226 509 200739 508 201251 509 201762 3246 205011 508 205524 508 206035 551 206590 507 207103 507 207614 509 208125 210 208342 142 208486 360 208855 140 208999 360 209368 140 209510 364 209881 508 210394 509 210908 508 211424 505 211938 258 212197 245 212451 256 212710 246 212964 256 213221 253 213475 7727 221203 510 221716 508 222227 507 222738 507 223249 509 223760 292 224059 504 224573 355 224930 146 225086 353 225443 147 225597 353 225954 150 226108 355 226465 2119 228587 508 229100 508 229611 1728 231342 507 231856 504 232369 502 232880 502 233391 502 233901 505 234410 3277 237690 505 238203 500 238716 498 239227 498 239737 501 240247 504 240757 507 241267 231 241500 493 241996 3 242013 484 242525 483 243037 1 243039 2 243046 60 243109 412 243536 1 243547 5 243559 58 243622 401 244025 16 244044 21 244070 59 244134 391 244526 8 244538 103 244645 388 245039 6 245049 105 245156 294 245454 90 245551 7 245559 402 245967 90 246062 412 246478 2644 249124 504 249630 2 249637 39 249678 461 250149 38 250191 459 250654 3 250660 38 250703 81 250785 376 251164 45 251214 81 251298 374 251675 45 251725 81 251809 375 252187 45 252236 83 252320 375 252698 47 252747 460 253210 508 253722 507 254233 467 254704 36 254744 285 255033 178 255217 36 255255 284 255546 178 255728 322 256058 503 256569 505 257079 595 257675 510 258188 510 258699 12 258713 509 259226 507 259738 507 260250 507 260761 509 261272 10393 271666 510 272179 510 272690 5421 278112 510 278625 510 279136 15275 294413 76 294490 432 294926 74 295003 432 295437 76 295514 1051 296567 154 296722 354 297080 152 297235 353 297591 152 297747 354 298102 153 298258 508 298769 340 299110 169 299280 340 299623 510 300134 28 300163 510 300676 510 301187 2960 304148 510 304661 508 305173 106 305280 402 305684 106 305793 508 306304 508 306816 508 307327 510 307838 1086 308925 510 309438 510 309949 5498 315448 510 315961 510 316472 3735 320209 509 320722 508 321235 317 321554 186 321746 317 322067 183 322256 318 322578 183 322766 321 323089 184 323278 357 323636 149 323789 357 324149 149 324300 359 324660 1413 326074 510 326587 103 326691 405 327099 102 327204 405 327610 104 327715 3921 331640 507 332153 505 332664 505 333174 506 333684 509 334195 10816 345014 508 345527 507 346038 508 346550 508 347061 509 347573 508 348085 76
dab46d798d29aff2e99c23f47ed3064f5cafb1644629b015c95a2dd2ee593bb4,60206 3 60460 7 60716 7 60971 9 61227 9 61483 9 61739 9 61994 9 62251 8 62507 7 62765 3
dab46d798d29aff2e99c23f47ed3064f5cafb1644629b015c95a2dd2ee593bb4,36922 2 37176 8 37431 11 37685 14 37940 15 38195 17 38451 17 38706 18 38963 16 39219 16 39476 13 39733 11 39990 9 40248 5
dab46d798d29aff2e99c23f47ed3064f5cafb1644629b015c95a2dd2ee593bb4,61283 4 61537 8 61792 9 62047 11 62302 12 62557 13 62813 13 63068 14 63324 13 63580 13 63837 11 64093 11 64350 9 64608 5 64866 1
dab46d798d29aff2e99c23f47ed3064f5cafb1644629b015c95a2dd2ee593bb4,20879 2 21133 6 21389 7 21644 8 21900 9 22157 9 22413 9 22670 9 22927 8 23184 6 23441 5 23699 1
dab46d798d29aff2e99c23f47ed3064f5cafb1644629b015c95a2dd2ee593bb4,17564 4 17818 9 18073 12 18329 13 18584 15 18840 16 19096 16 19353 16 19609 16 19866 15 20123 14 20380 13 20637 11 20895 9 21153 5
dab46d798d29aff2e99c23f47ed3064f5cafb1644629b015c95a2dd2ee593bb4,15822 2 16076 6 16332 7 16587 8 16843 9 17100 8 17356 7 17613 6 17871 2
dab46d798d29aff2e99c23f47ed3064f5cafb1644629b015c95a2dd2ee593bb4,4072 4 4326 8 4582 10 4837 12 5094 11 5350 12 5608 9 5866 7 6124 3
dab46d798d29aff2e99c23f47ed3064f5cafb1644629b015c95a2dd2ee593bb4,26352 4 26606 8 26862 9 27117 11 27374 10 27630 11 27887 9 28144 8 28402 4
df40099c6306ca1f47fcc8a62e2fa39486d4e223177afdc51b2ad189691802d8,36141 1 36401 3 36661 4 36921 4 37181 5 37441 6 37701 6 37961 7 38221 7 38481 7 38741 8 39001 8 39261 9 39521 9 39781 9 40041 10 40301 10 40561 10 40822 9 41083 9 41343 9 41604 8 41865 6 42126 5 42388 1
df40099c6306ca1f47fcc8a62e2fa39486d4e223177afdc51b2ad189691802d8,58508 3 58766 7 59025 8 59283 11 59543 11 59802 13 60061 13 60321 13 60581 13 60841 12 61101 12 61361 12 61621 11 61881 11 62141 10 62401 9 62661 8 62922 5
df40099c6306ca1f47fcc8a62e2fa39486d4e223177afdc51b2ad189691802d8,73847 2 74105 6 74365 7 74624 8 74884 9 75145 7 75405 7 75666 5 75928 1
df40099c6306ca1f47fcc8a62e2fa39486d4e223177afdc51b2ad189691802d8,14572 2 14830 6 15090 6 15349 8 15609 8 15869 9 16129 9 16389 9 16649 9 16910 8 17170 8 17430 8 17690 8 17950 8 18211 6 18471 6 18733 2
df40099c6306ca1f47fcc8a62e2fa39486d4e223177afdc51b2ad189691802d8,12 23 271 24 531 24 790 25 1051 23 1311 23 1571 22 1832 20 2092 19 2354 15 2616 10
df40099c6306ca1f47fcc8a62e2fa39486d4e223177afdc51b2ad189691802d8,29658 2 29916 8 30176 10 30435 11 30695 12 30954 13 31213 14 31473 13 31732 14 31992 13 32252 12 32512 12 32773 10 33033 9 33294 8 33554 7 33816 3
df40099c6306ca1f47fcc8a62e2fa39486d4e223177afdc51b2ad189691802d8,73861 3 74119 8 74378 13 74637 17 74896 20 75155 21 75415 22 75674 23 75934 23 76195 22 76455 21 76716 20 76977 18 77239 14 77503 7
df40099c6306ca1f47fcc8a62e2fa39486d4e223177afdc51b2ad189691802d8,86342 9 86600 13 86858 16 87117 18 87377 18 87636 20 87896 20 88157 19 88417 19 88677 18 88938 17 89198 16 89457 17 89717 16 89976 16
df40099c6306ca1f47fcc8a62e2fa39486d4e223177afdc51b2ad189691802d8,47343 4 47601 8 47860 9 48119 11 48379 11 48638 12 48898 12 49157 14 49417 14 49677 14 49937 14 50197 14 50457 14 50717 14 50977 14 51237 13 51497 13 51757 12 52017 13 52278 19 52538 21 52799 21 53061 20 53322 19 53583 19 53843 19 54102 20 54362 20 54623 18 54883 18 55144 16 55405 13 55667 8
df40099c6306ca1f47fcc8a62e2fa39486d4e223177afdc51b2ad189691802d8,63758 3 64014 9 64258 2 64262 1 64272 12 64513 12 64531 13 64769 16 64789 16 65027 19 65047 18 65283 41 65541 43 65799 21 65822 21 66059 19 66083 19 66318 18 66343 18 66578 14 66603 17 66839 11 66863 17 67099 9 67124 10 67136 6 67361 5 67384 8 67397 7 67646 3 67656 8 67916 9 68177 7 68437 7 68699 3
df40099c6306ca1f47fcc8a62e2fa39486d4e223177afdc51b2ad189691802d8,36948 6 37205 12 37463 16 37722 18 37981 19 38241 20 38500 21 38760 21 39020 21 39280 20 39540 20 39799 20 40059 20 40319 19 40580 17 40840 16 41101 13 41361 12 41622 9 41884 4
df40099c6306ca1f47fcc8a62e2fa39486d4e223177afdc51b2ad189691802d8,9130 3 9387 8 9645 10 9904 12 10163 13 10422 14 10681 14 10941 14 11200 14 11460 14 11721 12 11981 10 12243 5
df40099c6306ca1f47fcc8a62e2fa39486d4e223177afdc51b2ad189691802d8,58280 2 58538 6 58797 7 59056 9 59315 10 59574 12 59833 13 60092 14 60351 15 60610 16 60870 15 61129 16 61390 14 61650 12 61912 8
df40099c6306ca1f47fcc8a62e2fa39486d4e223177afdc51b2ad189691802d8,27862 2 28120 6 28378 9 28638 10 28897 11 29157 12 29417 12 29677 12 29936 14 30196 14 30456 14 30716 14 30976 14 31236 15 31496 15 31756 16 32017 14 32277 14 32538 12 32798 12 33059 10 33320 8 33581 6 33843 2
df40099c6306ca1f47fcc8a62e2fa39486d4e223177afdc51b2ad189691802d8,78043 15 78301 19 78560 22 78820 23 79079 24 79339 25 79599 25 79859 25 80120 24 80380 24 80641 23 80903 20 81165 18 81428 14 81690 10 81953 3
df40099c6306ca1f47fcc8a62e2fa39486d4e223177afdc51b2ad189691802d8,36728 1 36986 5 37238 2 37245 8 37494 8 37504 9 37752 22 38012 22 38271 23 38530 24 38789 24 39049 24 39308 24 39568 23 39828 17 39847 2 40088 16 40348 15 40608 15 40868 14 41127 14 41387 14 41646 14 41906 14 42167 13 42427 12 42688 11 42950 7
df40099c6306ca1f47fcc8a62e2fa39486d4e223177afdc51b2ad189691802d8,51 9 310 11 571 11 831 11 1092 11 1353 10 1613 11 1874 10 2135 9 2396 7 2658 5 2920 1
df40099c6306ca1f47fcc8a62e2fa39486d4e223177afdc51b2ad189691802d8,51538 3 51796 7 52055 9 52315 10 52574 11 52834 12 53095 11 53355 11 53614 11 53873 12 54132 12 54392 11 54651 11 54912 9 55172 9 55433 7 55695 3
df40099c6306ca1f47fcc8a62e2fa39486d4e223177afdc51b2ad189691802d8,23975 3 24233 7 24493 9 24752 11 25012 12 25272 13 25532 14 25792 16 26052 17 26312 18 26573 17 26833 18 27094 17 27354 18 27615 17 27876 16 28136 15 28397 14 28658 12 28920 8 29182 4
df40099c6306ca1f47fcc8a62e2fa39486d4e223177afdc51b2ad189691802d8,67409 6 67667 10 67927 11 68186 12 68447 12 68707 12 68968 12 69227 13 69487 12 69746 13 70007 11 70267 9 70529 6 70791 2
df40099c6306ca1f47fcc8a62e2fa39486d4e223177afdc51b2ad189691802d8,83012 2 83270 8 83530 10 83789 13 84049 14 84309 16 84569 16 84830 16 85090 16 85351 16 85611 16 85872 16 86132 15 86393 14 86653 14 86915 12 87176 10 87438 8 87701 3
